Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"1386","android","1346270","3625001","3607484","",""
"1387","jaxer","16","36105894","36105893","",""
"1388","foxpro","804","6417030","6417029","",""
"1390","buffer","6432","9401290","9401289","",""
"1391","hex","8919","7830218","7830217","",""
"1396","touch-typing","13","","","",""
"1397","bezier","1176","11483678","11483677","",""
"1398","curve","1138","9328067","9328066","",""
"1399","interpolation","4545","8355302","8355301","",""
"1403","tns","205","14046688","14046687","",""
"1404","tnsnames","250","9841550","9841549","",""
"1406","dbunit","601","5783734","5783733","",""
"1407","portability","1400","5751947","5751946","",""
"1408","linq-to-entities","6693","3625003","3625002","",""
"1410","ivr","328","9960817","9960816","",""
"1411","voice","1026","11951351","11951350","",""
"1412","voip","2726","4996591","4996590","",""
"1413","telephony","801","8083914","8083913","",""
"1414","stax","634","5409183","5409182","",""
"1415","webpage","2690","8448169","8448168","",""
"1417","raid","188","5095488","5095487","",""
"1420","language-features","614","6473136","6473135","",""
"1421","ptrace","412","9849850","9849849","",""
"1423","bsd","484","10571907","10571906","",""
"1424","rpc","2329","5453825","5453824","",""
"1425","organizer","113","","","",""
"1429","integration-testing","6214","5328879","5328878","",""
"1432","azman","78","5062935","5062934","",""
"1433","adam","151","6878477","6878476","",""
"1435","cocoa-touch","34589","3625004","3607663","",""
"1436","fillfactor","19","24047110","24047109","",""
"1438","e4x","260","5752462","5752461","",""
"1440","platform","805","7532656","7532655","",""
"1441","trace","2494","14406191","14406190","",""
"1443","mediawiki","3377","5082916","5082915","",""
"1444","knowledge-management","87","23772626","23772625","",""
"1445","ikvm","277","6700926","6700925","",""
"1446","licensing","2009","5279797","5279796","",""
"1448","alias","3969","10872686","10872685","",""
"1449","vba","191196","3625005","3612078","",""
"1451","swig","2873","5113938","5113937","",""
"1454","unsigned","1176","17505291","17505290","",""
"1455","signed","911","16280298","16280297","",""
"1456","byte","7110","8526390","8526389","",""
"1461","drawing","5704","9152092","9152091","",""
"1465","trialware","58","24629312","24629311","",""
"1467","attributes","11974","6489931","6489930","",""
"1469","text","29245","5543709","5543708","",""
"1470","label","9167","4991287","4991286","",""
"1473","argotic","9","11996453","11996452","",""
"1474","twain","272","5435173","5435172","",""
"1475","webobjects","59","9308121","9308120","",""
"1477","gcc","37343","3793217","3793216","",""
"1478","templates","50410","3625006","3608038","",""
"1481","battery","825","10463143","10463142","",""
"1485","swap","2228","14406578","14406577","",""
"1488","axis","2773","13474723","13474722","",""
"1492","mime","1879","7446624","7446623","",""
"1493","wiki-engine","32","14527478","14527477","",""
"1494","rdbms","2511","6603033","6603032","",""
"1498","fileparse","13","","","",""
"1501","efs","133","23666188","23666187","",""
"1504","scrum","752","4998555","4998554","",""
"1507","persistence","4936","5596423","5596422","",""
"1508","json","324545","4889848","4889847","",""
"1509","publish","2956","15884688","15884687","",""
"1514","warehouse","78","24208419","24208418","",""
"1515","strongname","353","10099847","10099846","",""
"1518","router","3402","5477012","5477011","",""
"1521","promotions","135","38970004","38970003","",""
"1522","system-integration","22","","","",""
"1524","samba","961","5783622","5783621","",""
"1526","shopping-cart","2096","8300211","8300210","",""
"1527","bsod","150","7737576","7737575","",""
"1528","minidump","170","5391558","5391557","",""
"1531","constructor","19355","5506460","5506459","",""
"1532","xsd","13603","5466698","5466697","",""
"1533","delegates","10941","5182814","5182813","",""
"1537","methodology","375","16054436","16054435","",""
"1538","computer-science","3954","5637490","5637489","",""
"1543","reflector","239","5144856","5144855","",""
"1546","timeline","1067","7527174","7527173","",""
"1547","porting","1371","8048600","8048599","",""
"1548","fopen","2758","7939234","7939233","",""
"1549","bug-tracking","448","5158329","5158328","",""
"1550","bugzilla","542","5693483","5693482","",""
"1551","trac","721","5017173","5017172","",""
"1554","curl","40808","4925838","4925837","",""
"1555","revision","451","14528225","14528224","",""
"1558","virtualpathprovider","118","26974019","26974018","",""
"1560","failover","809","8428175","8428174","",""
"1563","common-tasks","2","","","",""
"1565","binary-tree","6072","5258734","5258733","",""
"1566","hit","90","31186034","31186033","",""
"1567","metrics","2206","5782681","5782680","",""
"1568","analytics","4494","6904612","6904611","",""
"1569","counter","4766","11830107","11830106","",""
"1570","tibco","863","4566665","4566664","",""
"1571","ssas","5398","5002600","5002599","",""
"1572","lxml","4993","5869218","5869217","",""
"1573","doctest","405","7867773","7867772","",""
"1574","msxml","591","5780404","5780403","",""
"1575","share","4330","13575175","13575174","",""
"1576","acl","2616","5147250","5147249","",""
"1581","mysqli","25683","5892310","5892309","",""
"1583","listview","51425","5160153","5160152","",""
"1584","gd","2877","6907574","6907573","",""
"1585","jpeg","4675","5146403","5146402","",""
"1589","ironpython","2536","5083961","5083960","",""
"1590","xmlnodelist","120","12846061","12846060","",""
"1591","xmldocument","1184","10944672","10944671","",""
"1592","interop","5538","4913862","4913861","",""
"1597","location","9120","9801223","9801222","",""
"1598","zipcode","403","5683428","5683427","",""
"1600","cobol","1508","3625010","3607513","",""
"1601","dbnull","311","11780535","11780534","",""
"1602","jsp","51874","3625011","3607701","",""
"1603","tomcat","41473","4906492","4906491","",""
"1604","infopath","1025","5397037","5397036","",""
"1605","profiling","5624","6553000","6552999","",""
"1608","soap","26903","4988090","4988089","",""
"1609","wsdl","9138","4636274","4636273","",""
"1617","struct","27125","5959689","5959688","",""
"1618","boxing","553","5176651","5176650","",""
"1619","unboxing","253","50341807","50341806","",""
"1621","pdc","13","","","",""
"1631","cruisecontrol.rb","23","","","",""
"1632","distributed","2085","12016707","12016706","",""
"1634","rewrite","4039","6045033","6045032","",""
"1636","taocp","35","7292210","7292209","",""
"1637","struts","3594","3625013","3625012","",""
"1640","system.drawing","1058","6832925","6832924","",""
"1643","time-management","52","9906705","9906704","",""
"1644","dom","38413","3625014","3607731","",""
"1646","scroll","20419","9055933","9055932","",""
"1647","callstack","1022","10684792","10684791","",""
"1649","components","10069","7966567","7966566","",""
"1650","vcl","1427","4272927","4272926","",""
"1651","mindmapping","58","41631246","41631245","",""
"1652","synchronization","9980","5314855","5314854","",""
"1654","reminders","384","","","",""
"1655","gridview","26388","3625326","3607041","",""
"1656","bootstrapping","896","11506045","11506044","",""
"1661","pdo","23467","5048684","5048683","",""
"1662","database-abstraction","86","","","",""
"1665","labview","1263","5194369","5194368","",""
"1666","robotics","1002","6332554","6332553","",""
"1669","themes","7388","7995627","7995626","",""
"1672","backreference","359","9642590","9642589","",""
"1674","sudo","2579","6269982","6269981","",""
"1677","iso","978","5556475","5556474","",""
"1678","mount","1566","10200649","10200648","",""
"1680","closures","8261","5654220","5654219","",""
"1683","picasa","420","5714296","5714295","",""
"1687","interpreter","2064","4851407","4851406","",""
"1688","amazon","3905","6945537","6945536","",""
"1689","revenue","33","","","",""
"1691","genetic","152","33956735","33956734","",""
"1694","triggers","17712","6866994","6866993","",""
"1695","database-design","23246","4133665","4133664","",""
"1696","erd","905","8008344","8008343","",""
"1701","stdin","3534","5277160","5277159","",""
"1702","boost","26091","3625327","3607715","",""
"1704","latex","9273","3625328","3607770","",""
"1706","wxwidgets","3850","3739169","3739168","",""
"1709","actionscript","9140","4688329","4688328","",""
"1711","mxml","1128","6350418","6350417","",""
"1714","glut","2120","5274346","5274345","",""
"1716","warnings","5352","9650452","9650451","",""
"1717","estimation","457","5381975","5381974","",""
"1718","text-processing","1693","13467436","13467435","",""
"1720","opencv","64084","4500819","4500818","",""
"1722","resolutions","33","","","",""
"1724","fbo","417","5780806","5780805","",""
"1726","textures","5561","6790812","6790811","",""
"1729","monochrome","65","","","",""
"1731","cygwin","7603","4998057","4998056","",""
"1732","cg","289","10345662","10345661","",""
"1733","state","7292","13673135","13673134","",""
"1738","scrollwheel","35","","","",""
"1741","pyobjc","365","5526258","5526257","",""
"1742","jit","1682","6172984","6172983","",""
"1747","nunit","6859","3998490","3998489","",""
"1757","abstract-class","4760","5600376","5600375","",""
"1758","static-methods","2576","8342599","8342598","",""
"1759","combobox","17357","5353731","5353730","",""
"1763","caching","35740","5015959","5015958","",""
"1766","urlrewriter","47","","","",""
"1768","putty","2180","5783603","5783602","",""
"1771","shtml","86","12959721","12959720","",""
"1775","dotnetnuke","3375","4189326","4189325","",""
"1776","speech-recognition","4949","7162125","7162124","",""
"1781","combinations","5462","12939722","12939721","",""
"1783","build-process","2322","7392715","7392714","",""
"1784","pdf-generation","6901","7065882","7065881","",""
"1786","servicepacks","37","10605271","10605270","",""
"1787","rendering","6071","5918769","5918768","",""
"1788","greasemonkey","2779","5121430","5121429","",""
"1789","watin","1053","5143273","5143272","",""
"1790","automated-tests","11539","7051065","7051064","",""
"1792","dailybuilds","16","","","",""
"1796","command","9822","9652702","9652701","",""
"1802","vsto","6066","3625018","3625017","",""
"1808","ocaml","6740","3832033","3832032","",""
"1814","ultrawebgrid","49","14547698","14547697","",""
"1815","infragistics","1713","4950977","4950976","",""
"1816","preprocessor","1606","5184273","5184272","",""
"1817","frameworks","11266","5215746","5215745","",""
"1819","google-maps","64299","3625330","3610293","",""
"1828","uml","6373","4998445","4998444","",""
"1829","modeling","1807","13250281","13250280","",""
"1832","consolas","12","25220790","25220789","",""
"1834","dictionary","65094","6168485","6168484","",""
"1835","open-source","3519","5637073","5637072","",""
"1838","gdi+","2800","4998381","4998380","",""
"1839","ilist","284","8477565","8477564","",""
"1840","sourceforge","203","7132017","7132016","",""
"1843","ascii","6388","5310017","5310016","",""
"1847","visio","1335","5998329","5998328","",""
"1848","visualization","4778","5146384","5146383","",""
"1850","garbage-collection","11422","5124497","5124496","",""
"1851","stripes","317","3807974","3807973","",""
